markup,product_type,code,description,ipi,supplier_id,supplier_price,width
"2,28",3,10566,organza amassada,0,1,"78,34901","2,70"
"2,28",3,10567,organza amassada,0,1,"77,0646","2,70"
"2,28",3,10568,organza,0,1,"68,13347","2,70"
"2,28",3,10569,seda mista,0,1,"64,42959","3,00"
"2,28",3,10570,organza,0,1,"63,6231","3,00"
"2,28",3,10571,flamê,0,1,"77,93083","2,90"
"2,28",3,10573,organza,0,1,"113,14756","3,00"
"2,28",3,10574,flamê,0,1,"74,70487","3,00"
"2,28",3,10575,flamê,0,1,"91,19311","3,00"
"2,28",3,10576,rústico,0,1,"61,38285","3,00"
"2,28",3,10577,tafetá - USAR FORRO,0,1,"39,66736","1,44"
"2,28",3,10578,couro sintético,0,1,"46,2985","1,35"
"2,28",3,10579,chenille,0,1,"47,792","1,45"
"2,28",3,10580,rústico,0,1,"76,40746","1,40"
"2,28",3,10581,rústico,0,1,"62,06986","1,40"
"2,28",3,10582,rústico,0,1,"73,39059","1,40"
"2,28",3,10583,rústico,0,1,"65,20621","1,40"
"2,28",3,10584,rústico,0,1,"95,04634","1,35"
"2,28",3,10585,rústico,0,1,"95,04634","1,40"
"2,28",3,10586,rústico,0,1,"119,95792","1,40"
"2,28",3,10587,rústico,0,1,"85,60742","1,40"
"2,28",3,10588,bouclet,0,1,"99,7658","1,40"
"2,28",3,10589,rústico,0,1,"65,714","1,40"
"2,28",3,10590,chenille,0,1,"90,32688","1,40"
"2,28",3,10591,rústico,0,1,"56,4543","1,45"
"2,28",3,10592,chenille,0,1,"105,85928","1,40"
"2,28",3,10593,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10594,schantung- liquidação,0,1,"58,2465","1,40"
"2,28",3,10595,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10596,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10597,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10598,rústico,0,1,"74,675","1,40"
"2,28",3,10599,algodão liso,0,1,"80,52952","1,40"
"2,28",3,10600,rústico,0,1,"80,52952","1,40"
"2,28",3,10601,flamê,0,1,"115,98521","1,38"
"2,28",3,10602,couro sintético,0,1,"64,5192","1,40"
"2,28",3,10603,jacquard,0,1,"101,67748","1,40"
"2,28",3,10604,rústico,0,1,"87,87754","1,40"
"2,28",3,10605,jacquard,0,1,"137,04356","1,40"
"2,28",3,10606,linho listrado,0,1,"100,9606","1,40"
"2,28",3,10607,jacquard,0,1,"100,9606","1,40"
"2,28",3,10608,jacquard,0,1,"100,9606","1,40"
"2,28",3,10609,linho ,0,1,"100,9606","1,40"
"2,28",3,10610,jacquard,0,1,"167,272","1,35"
"2,28",3,10611,chenille listrado,0,1,"167,272","1,35"
"2,28",3,10612,jacquard,0,1,"167,272","1,35"
"2,28",3,10613,chenille liso,0,1,"167,272","1,35"
"2,28",3,10614,linho listrado,0,1,"130,11372","1,40"
"2,28",3,10615,jacquard,0,1,"137,04356","1,40"
"2,28",3,10616,veludo,0,1,"218,051","1,40"
"2,28",3,10617,black out (bloqueia 70%),0,1,"62,21921","1,45"
"2,28",3,10618,jacquard,0,1,"89,69961","1,35"
"2,28",3,10619,jacquard,0,1,"89,69961","1,35"
"2,28",3,10620,jacquard,0,1,"89,69961","1,35"
"2,28",3,10621,camurça,0,1,"49,2855","1,40"
"2,28",3,10622,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10623,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10624,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10625,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10626,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10627,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10628,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10629,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10630,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10631,estampado,0,1,"42,86345","1,60"
"2,28",3,10632,algodão listrado,0,1,"42,86345","1,60"
"2,28",3,10633,estampado,0,1,"42,86345","1,60"
"2,28",3,10634,estampado,0,1,"42,86345","1,60"
"2,28",3,10635,estampado,0,1,"42,86345","1,60"
"2,28",3,10636,algodão listrado,0,1,"42,86345","1,60"
"2,28",3,10637,estampado,0,1,"42,86345","1,60"
"2,28",3,10638,algodão geométrico,0,1,"42,86345","1,60"
"2,28",3,10639,algodão geométrico,0,1,"42,86345","1,60"
"2,28",3,10640,algodão listrado,0,1,"42,86345","1,60"
"2,28",3,10641,estampado,0,1,"42,86345","1,60"
"2,28",3,10642,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10643,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10644,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10645,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10646,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10647,algodão listrado,0,1,"141,82276","3,00"
"2,28",3,10648,gorgurão listrado,0,1,"87,13079","1,40"
"2,28",3,10649,algodão listrado,0,1,"141,82276","3,00"
"2,28",3,10650,algodão liso,0,1,"141,82276","3,00"
"2,28",3,10651,gorgurão liso,0,1,"75,72045","1,40"
"2,28",3,10652,algodão listrado,0,1,"141,82276","3,00"
"2,28",3,10653,algodão listrado,0,1,"141,82276","3,00"
"2,28",3,10654,algodão listrado,0,1,"141,82276","3,00"
"2,28",3,10655,gorgurão listrado,0,1,"75,69058","1,40"
"2,28",3,10656,jacquard,0,1,"111,62419","1,37"
"2,28",3,10657,jacquard,0,1,"111,62419","1,40"
"2,28",3,10658,jacquard,0,1,"111,62419","1,37"
"2,28",3,10659,jacquard,0,1,"97,0775","1,40"
"2,28",3,10660,jacquard,0,1,"97,0775","1,40"
"2,28",3,10661,jacquard,0,1,"97,0775","1,40"
"2,28",3,10662,jacquard,0,1,"116,01508","1,40"
"2,28",3,10663,jacquard,0,1,"116,01508","1,40"
"2,28",3,10664,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10665,bordado   -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10666,bordado   -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10667,linho bordado - liquidação,0,1,"58,2465","1,40"
"2,28",3,10668,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10669,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10670,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10671,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10672,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10673,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10674,camurça,0,1,"49,5842","1,45"
"2,28",3,10675,camurça,0,1,"49,5842","1,45"
"2,28",3,10676,camurça,0,1,"75,5711","1,40"
"2,28",3,10677,camurça,0,1,"59,74","1,45"
"2,28",3,10678,tafetá,0,1,"37,3375","1,38"
"2,28",3,10679,rústico,0,1,"63,80232","1,40"
"2,28",3,10680,panama´,0,1,"96,50997","1,40"
"2,28",3,10681,tafetá,0,1,"79,1555","1,40"
"2,28",3,10682,camurça,0,1,"71,06073","1,50"
"2,28",3,10683,rústico,0,1,"63,80232","1,40"
"2,28",3,10684,algodão liso        -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10685,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10686,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10687,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10688,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10689,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10690,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10691,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10692,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10693,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10694,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10695,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10696,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10697,jacquard   - liquidação,0,1,"58,2465","1,40"
"2,28",3,10698,linho,0,1,"118,2852","1,40"
"2,28",3,10699,linho,0,1,"125,36439","1,40"
"2,28",3,10700,linho,0,1,"136,77473","1,40"
"2,28",3,10701,seda,0,1,"338,7258","1,40"
"2,28",3,10702,seda,0,1,"199,8303","1,40"
"2,28",3,10703,seda,0,1,"338,7258","1,40"
"2,28",3,10704,seda,0,1,"288,5442","1,40"
"2,28",3,10705,camurça,0,1,"39,27905","1,45"
"2,28",3,10706,camurça,0,1,"52,2725","1,40"
"2,28",3,10707,camurça,0,1,"131,428","1,40"
"2,28",3,10708,camurça  -  liquidação,0,1,"34,88816","1,45"
"2,28",3,10709,chenille    -  liquidação,0,1,"34,88816","1,50"
"2,28",3,10710,chenille    -  liquidação,0,1,"65,714","1,43"
"2,28",3,10711,linho,0,1,"99,7658","1,40"
"2,28",3,10712,linho,0,1,"104,545","1,40"
"2,28",3,10713,rústico,0,1,"93,4931","1,45"
"2,28",3,10714,rústico,0,1,"73,86851","1,50"
"2,28",3,10715,rústico,0,1,"71,23995","1,45"
"2,28",3,10716,rústico,0,1,"89,61","1,50"
"2,28",3,10717,rústico,0,1,"64,90751","1,50"
"2,28",3,10718,rústico,0,1,"64,2205","1,45"
"2,28",3,10719,veludo,0,1,"116,40339","1,48"
"2,28",3,10720,rústico,0,1,"43,13228","1,40"
"2,28",3,10721,rústico,0,1,"43,13228","1,40"
"2,28",3,10722,linho,0,1,"118,67351","2,90"
"2,28",3,10723,linho,0,1,"84,17366","2,70"
"2,28",3,10724,linho,0,1,"104,48526","2,90"
"2,28",3,10725,linho,0,1,"85,1295","3,00"
"2,28",3,10726,linho,0,1,"117,50858","2,80"
"2,28",3,10727,linho,0,1,"102,24501","2,70"
"2,28",3,10728,linho,0,1,"97,91386","2,70"
"2,28",3,10729,linho,0,1,"107,65148","2,70"
"2,28",3,10730,linho,0,1,"71,95683","2,70"
"2,28",3,10731,linho,0,1,"99,7658","3,00"
"2,28",3,10732,linho,0,1,"110,28004","2,70"
"2,28",3,10733,linho,0,1,"102,09566","2,70"
"2,28",3,10734,linho,0,1,"101,43852","3,00"
"2,28",3,10735,chenille liso,0,1,"54,6621","1,40"
"2,28",3,10736,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10737,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10738,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10739,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10740,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10741,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10742,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10743,seda mista -liquidação,0,1,"58,2465","1,45"
"2,28",3,10744,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10745,chenille liso - liquidação,0,1,"58,2465","1,40"
"2,28",3,10746,jacquard listrado  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10747,jacquard  -  liquidação,0,1,"58,2465","1,47"
"2,28",3,10748,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10749,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10750,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10751,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10752,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10753,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10754,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10755,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10756,rústico     -  liquidação              ,0,1,"58,2465","1,46"
"2,28",3,10757,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10758,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10759,jacquard  -  liquidação,0,1,"58,2465","1,46"
"2,28",3,10760,jacquard,0,1,"155,26426","1,45"
"2,28",3,10761,jacquard,0,1,"155,26426","1,45"
"2,28",3,10762,jacquard,0,1,"155,26426","1,45"
"2,28",3,10763,chenille liso,0,1,"155,26426","1,45"
"2,28",3,10764,chenille liso,0,1,"155,26426","1,45"
"2,28",3,10765,chenille liso,0,1,"155,26426","1,45"
"2,28",3,10766,jacquard,0,1,"155,26426","1,45"
"2,28",3,10767,rústico,0,1,"88,65416","1,40"
"2,28",3,10768,jacquard,0,1,"174,29145","1,45"
"2,28",3,10769,jacquard,0,1,"174,29145","1,45"
"2,28",3,10770,linho,0,1,"87,84767","1,40"
"2,28",3,10771,rústico,0,1,"79,42433","1,40"
"2,28",3,10772,rústico,0,1,"93,22427","1,40"
"2,28",3,10773,linho,0,1,"52,5712","1,40"
"2,28",3,10774,linho,0,1,"55,8569","1,40"
"2,28",3,10775,jacquard,0,1,"98,30217","1,39"
"2,28",3,10776,linho,0,1,"50,59978","1,40"
"2,28",3,10777,linho,0,1,"55,8569","1,40"
"2,28",3,10778,linho,0,1,"55,8569","1,40"
"2,28",3,10779,linho,0,1,"52,5712","1,40"
"2,28",3,10780,linho,0,1,"75,5711","1,40"
"2,28",3,10781,linho,0,1,"54,21405","1,40"
"2,28",3,10782,linho,0,1,"54,21405","1,40"
"2,28",3,10783,linho,0,1,"49,2855","1,50"
"2,28",3,10784,linho,0,1,"55,8569","1,40"
"2,28",3,10785,linho,0,1,"49,2855","1,40"
"2,28",3,10786,linho,0,1,"45,9998","1,40"
"2,28",3,10787,jacquard,0,1,"83,12821","1,39"
"2,28",3,10788,linho,0,1,"43,3115","1,40"
"2,28",3,10789,linho,0,1,"45,9998","1,40"
"2,28",3,10790,linho,0,1,"52,5712","1,40"
"2,28",3,10791,linho,0,1,"52,5712","1,40"
"2,28",3,10792,linho,0,1,"52,5712","1,40"
"2,28",3,10793,linho,0,1,"52,5712","1,40"
"2,28",3,10794,linho,0,1,"49,2855","1,40"
"2,28",3,10795,linho,0,1,"52,5712","1,40"
"2,28",3,10797,linho,0,1,"65,714","1,40"
"2,28",3,10798,linho,0,1,"47,792","1,40"
"2,28",3,10799,jacquard,0,1,"98,30217","1,39"
"2,28",3,10800,linho,0,1,"82,1425","1,50"
"2,28",3,10801,linho,0,1,"47,792","1,38"
"2,28",3,10802,linho,0,1,"68,9997","1,40"
"2,28",3,10803,jacquard,0,1,"98,30217","1,39"
"2,28",3,10804,jacquard,0,1,"98,30217","1,39"
"2,28",3,10805,jacquard,0,1,"123,21375","1,40"
"2,28",3,10806,jacquard,0,1,"123,21375","1,40"
"2,28",3,10807,jacquard,0,1,"123,21375","1,40"
"2,28",3,10808,jacquard,0,1,"123,21375","1,40"
"2,28",3,10809,jacquard,0,1,"123,21375","1,40"
"2,28",3,10810,jacquard,0,1,"123,21375","1,40"
"2,28",3,10811,jacquard,0,1,"123,21375","1,40"
"2,28",3,10812,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10813,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10814,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10815,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10816,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10817,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10818,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10819,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10820,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10821,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10822,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10823,algodão xadrez,0,1,"63,14518","1,40"
"2,28",3,10824,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10825,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10826,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10827,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10828,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10829,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10830,algodão xadrez,0,1,"59,53091","1,40"
"2,28",3,10831,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10832,algodão listrado,0,1,"59,53091","1,40"
"2,28",3,10833,linho,0,1,"78,8568","1,45"
"2,28",3,10834,linho,0,1,"68,9997","1,45"
"2,28",3,10835,algodão listrado,0,1,"70,1945","1,40"
"2,28",3,10836,algodão liso,0,1,"75,81006","1,40"
"2,28",3,10837,seda,0,1,"352,28678","1,40"
"2,28",3,10838,seda,0,1,"422,77998","1,40"
"2,28",3,10839,seda,0,1,"408,68134","1,40"
"2,28",3,10840,seda,0,1,"408,68134","1,40"
"2,28",3,10841,seda,0,1,"348,76212","1,40"
"2,28",3,10842,seda,0,1,"422,77998","1,40"
"2,28",3,10843,seda,0,1,"362,86076","1,40"
"2,28",3,10844,seda,0,1,"405,15668","1,40"
"2,28",3,10845,cotelê,0,1,"113,2073","1,40"
"2,28",3,10846,linho,0,1,"98,571","1,45"
"2,28",3,10847,linho,0,1,"104,545","1,40"
"2,28",3,10848,organza,0,1,"82,79964","3,00"
"2,28",3,10849,linho,0,1,"98,571","1,35"
"2,28",3,10850,linho,0,1,"141,94224","1,45"
"2,28",3,10851,linho,0,1,"116,13456","1,30"
"2,28",3,10852,linho,0,1,"132,26436","1,35"
"2,28",3,10853,cotelê,0,1,"75,83993","1,40"
"2,28",3,10854,linho,0,1,"68,9997","1,35"
"2,28",3,10855,organza,0,1,"73,36072","3,00"
"2,28",3,10856,Flamê,0,1,"71,15034","3,00"
"2,28",3,10857,linho,0,1,"109,68264","1,35"
"2,28",3,10858,linho,0,1,"98,571","1,50"
"2,28",3,10859,organza,0,1,"127,96308","3,00"
"2,28",3,10861,organza,0,1,"71,44904","3,00"
"2,28",3,10862,organza,0,1,"89,46065","3,00"
"2,28",3,10863,organza,0,1,"114,82028","3,00"
"2,28",3,10864,organza,0,1,"66,37114","3,00"
"2,28",3,10865,tafetá,0,1,"94,47881","3,00"
"2,28",3,10866,organza,0,1,"73,83864","3,00"
"2,28",3,10867,tafetá,0,1,"80,02173","3,00"
"2,28",3,10868,organza,0,1,"71,71787","3,00"
"2,28",3,10869,organza,0,1,"58,66468","3,00"
"2,28",3,10870,tafetá,0,1,"82,17237","3,00"
"2,28",3,10871,linho,0,1,"81,63471","3,00"
"2,28",3,10873,linho estampado,0,1,"173,90314","1,40"
"2,28",3,10874,linho estampado,0,1,"167,03304","1,40"
"2,28",3,10875,estampado,0,1,"118,10598","1,40"
"2,28",3,10876,listrado,0,1,"124,73712","1,40"
"2,28",3,10877,estampado,0,1,"141,31497","1,40"
"2,28",3,10878,estampado,0,1,"141,31497","1,40"
"2,28",3,10879,estampado,0,1,"141,31497","1,40"
"2,28",3,10880,linho,0,1,"167,03304","1,40"
"2,28",3,10881,linho estampado,0,1,"173,90314","1,40"
"2,28",3,10882,linho estampado,0,1,"173,90314","1,40"
"2,28",3,10883,linho,0,1,"142,80847","1,40"
"2,28",3,10884,seda mista,0,1,"87,96715","1,40"
"2,28",3,10885,estampado,0,1,"103,29046","1,40"
"2,28",3,10886,estampado,0,1,"103,29046","1,40"
"2,28",3,10887,listrado,0,1,"78,19966","1,40"
"2,28",3,10888,estampado,0,1,"103,29046","1,40"
"2,28",3,10889,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10890,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10891,linho listrado,0,1,"96,7788","1,40"
"2,28",3,10892,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10893,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10894,linho,0,1,"87,84767","1,40"
"2,28",3,10895,lona,0,1,"91,93986","1,40"
"2,28",3,10896,lona,0,1,"91,93986","1,40"
"2,28",3,10897,lona,0,1,"91,93986","1,40"
"2,28",3,10898,lona,0,1,"91,93986","1,40"
"2,28",3,10899,lona,0,1,"91,93986","1,40"
"2,28",3,10900,lona,0,1,"91,93986","1,40"
"2,28",3,10901,lona,0,1,"91,93986","1,40"
"2,28",3,10902,lona,0,1,"91,93986","1,40"
"2,28",3,10903,lona,0,1,"91,93986","1,40"
"2,28",3,10904,lona,0,1,"91,93986","1,40"
"2,28",3,10905,lona,0,1,"91,93986","1,40"
"2,28",3,10906,lona,0,1,"91,93986","1,40"
"2,28",3,10907,lona,0,1,"91,93986","1,40"
"2,28",3,10908,organza listrada,0,1,"98,36191","3,00"
"2,28",3,10909,tafetá,0,1,"84,98015","3,00"
"2,28",3,10910,voil,0,1,"67,2075","3,00"
"2,28",3,10911,tafetá,0,1,"78,31914","2,80"
"2,28",3,10912,organza,0,1,"65,4153","3,00"
"2,28",3,10913,rústico,0,1,"66,93867","2,80"
"2,28",3,10914,Flamê,0,1,"95,2853","2,80"
"2,28",3,10915,Flamê,0,1,"103,26059","2,80"
"2,28",3,10916,Flamê,0,1,"104,48526","2,80"
"2,28",3,10917,rústico,0,1,"40,3245","2,80"
"2,28",3,10918,rústico,0,1,"40,3245","2,80"
"2,28",3,10919,organza,0,1,"61,71142","2,80"
"2,28",3,10920,organza,0,1,"74,675","2,80"
"2,28",3,10921,organza,0,1,"71,9867","2,90"
"2,28",3,10922,organza xadrez,0,1,"66,87893","1,40"
"2,28",3,10923,organza bordada,0,1,"202,33938","2,80"
"2,28",3,10924,algodão,0,1,"65,83348","1,40"
"2,28",3,10925,sued,0,1,"62,727","1,40"
"2,28",3,10926,jacquard,0,1,"95,40478","1,40"
"2,28",3,10927,rústico,0,1,"84,17366","1,40"
"2,28",3,10929,tafetá,0,1,"130,92021","1,40"
"2,28",3,10930,jacquard,0,1,"130,92021","1,40"
"2,28",3,10931,jacquard,0,1,"130,92021","1,40"
"2,28",3,10932,jacquard,0,1,"130,92021","1,40"
"2,28",3,10933,jacquard,0,1,"149,35","1,40"
"2,28",3,10934,seda listrada,0,1,"246,1288","1,40"
"2,28",3,10936,jacquard,0,1,"156,01101","1,40"
"2,28",3,10937,jacquard,0,1,"156,01101","1,40"
"2,28",3,10938,jacquard,0,1,"156,01101","1,40"
"2,28",3,10939,jacquard,0,1,"156,01101","1,40"
"2,28",3,10948,jacquard,0,1,"95,40478","1,40"
"2,28",3,10949,tafetá,0,1,"32,58817","1,40"
"2,28",3,10950,organza,0,1,"29,2726","2,90"
"2,28",3,10951,voil,0,1,"16,4285","3,00"
"2,28",3,10952,cotelê área externa,0,1,"142,74873","1,35"
"2,28",3,10953,cotelê área externa,0,1,"142,74873","1,35"
"2,28",3,10954,cotelê área externa,0,1,"142,74873","1,35"
"2,28",3,10955,cotelê área externa,0,1,"142,74873","1,35"
"2,28",3,10956,rústico área externa,0,1,"169,09407","1,35"
"2,28",3,10957,rústico área externa,0,1,"169,09407","1,35"
"2,28",3,10958,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10959,liso área externa,0,1,"110,75796","1,35"
"2,28",3,10960,liso área externa,0,1,"142,74873","1,35"
"2,28",3,10961,listrado área externa,0,1,"105,82941","1,35"
"2,28",3,10962,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10963,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10964,listrado área externa,0,1,"105,82941","1,35"
"2,28",3,10965,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10966,listrado área externa,0,1,"105,82941","1,35"
"2,28",3,10967,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10968,liso área externa,0,1,"142,74873","1,35"
"2,28",3,10969,listrado área externa,0,1,"110,75796","1,35"
"2,28",3,10970,liso área externa,0,1,"142,74873","1,35"
"2,28",3,10971,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10972,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10973,liso área externa,0,1,"147,67728","1,35"
"2,28",3,10974,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10975,liso área externa,0,1,"142,74873","1,35"
"2,28",3,10976,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10977,liso área externa,0,1,"110,75796","1,35"
"2,28",3,10978,liso área externa,0,1,"110,75796","1,35"
"2,28",3,10979,liso área externa,0,1,"110,75796","1,35"
"2,28",3,10980,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10981,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10982,rústico área externa,0,1,"105,82941","1,35"
"2,28",3,10983,rústico área externa,0,1,"105,82941","1,35"
"2,28",3,10984,rústico área externa,0,1,"110,75796","1,35"
"2,28",3,10985,rústico área externa,0,1,"142,74873","1,35"
"2,28",3,10986,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10989,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10990,liso área externa,0,1,"105,82941","1,35"
"2,28",3,10991,liso área externa,0,1,"142,74873","1,35"
"2,28",3,10992,seda xadrez,0,1,"246,1288","1,40"
"2,28",3,10993,jacquard,0,1,"156,01101","1,35"
"2,28",3,10994,jacquard,0,1,"156,01101","1,35"
"2,28",3,10995,tafetá,0,1,"156,01101","1,35"
"2,28",3,10996,jacquard,0,1,"156,01101","1,35"
"2,28",3,10997,lona,0,1,"104,75409","1,40"
"2,28",3,10998,Flamê,0,1,"81,09705","1,50"
"2,28",3,10999,jacquard,0,1,"106,12811","1,50"
"2,28",3,11000,jacquard,0,1,"106,12811","1,50"
"2,28",3,11001,jacquard,0,1,"106,12811","1,50"
"2,28",3,11002,jacquard,0,1,"106,12811","1,40"
"2,28",3,11003,jacquard,0,1,"106,12811","1,40"
"2,28",3,11004,jacquard,0,1,"156,01101","1,40"
"2,28",3,11005,rústico,0,1,"71,9867","1,40"
"2,28",3,11006,tafetá,0,1,"156,01101","1,40"
"2,28",3,11007,jacquard,0,1,"156,01101","1,40"
"2,28",3,11008,liso área externa,0,1,"105,82941","1,35"
"2,28",3,11009,linho ,0,1,"80,649","1,40"
"2,28",3,11010,cotelê,0,1,"61,2335","1,40"
"2,28",3,11011,sued,0,1,"64,8179","1,40"
"2,28",3,11012,tafetá listrado ,0,1,"156,01101","1,40"
"2,28",3,11017,Veludo,0,1,"133,25007","1,40"
"2,28",3,11018,sued,0,1,"101,61774","1,40"
"2,28",3,11019,sued,0,1,"101,61774","1,40"
"2,28",3,11020,Flamê,0,1,"94,62816","1,40"
"2,28",3,11021,camurça,0,1,"84,68145","1,40"
"2,28",3,11022,seda mista,0,1,"126,9475","1,40"
"2,28",3,11023,Flamê,0,1,"88,89312","1,40"
"2,28",3,11024,Flamê,0,1,"88,89312","1,40"
"2,28",3,11025,Flamê,0,1,"71,0906","1,40"
"2,28",3,11026,lona stonada,0,1,"132,59293","1,45"
"2,28",3,11027,sued,0,1,"59,74","1,45"
"2,28",3,11028,black out (bloqueia 70%),0,1,"82,88925","1,45"
"2,28",3,11029,black out (bloqueia 70%),0,1,"56,1556","2,80"
"2,28",3,11030,rústico,0,1,"92,17882","1,40"
"2,28",3,11031,rústico,0,1,"133,01111","1,40"
"2,28",3,11032,rústico,0,1,"110,48913","1,40"
"2,28",3,11033,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,11034,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,11035,algodão listrado,0,1,"78,19966","1,40"
"2,28",3,11036,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,11037,veludo liso,0,1,"180,14597","1,40"
"2,28",3,11038,veludo listrado,0,1,"180,14597","1,40"
