markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,3",3,3434,GORGURÌO (AZUL CL./ AMARELO),"R$ 83,90",0,10,0,50
"2,3",3,3441,XADREZ COLORIDO (AMARELO),"R$ 67,94",0,10,0,50
"2,3",3,3459,LISO COMPOSE,"R$65,10",0,10,0,50
"2,3",3,3470,PIQUET LISO,"R$ 53,76",0,10,0,50
"2,3",3,3502,CETIM LISO,"R$ 59,74",0,10,0,50
"2,3",3,3504,CETIM LISO,"R$ 59,74",0,10,0,50
"2,3",3,3506,CETIM LISO,"R$ 59,74",0,10,0,50
"2,3",3,3511,CETIM LISTRADO,"R$ 59,74",0,10,0,50
"2,3",3,3514,CETIM LISTRADO,"R$ 59,74",0,10,0,50
"2,3",3,3516,CETIM LISTRADO,"R$ 59,74",0,10,0,50
"2,3",3,3522,CETIM LISTRADO,"R$ 59,74",0,10,0,50
"2,3",3,3528,XADREZ MAGNETADO,"R$ 55,23",0,10,0,50
"2,3",3,3531,LISTRADO EM ALGODÌO,"R$ 55,23",0,10,0,50
"2,3",3,3533,XADREZ EM ALGODÌO,"R$ 55,23",0,10,0,50
"2,3",3,3535,LISTRADO EM ALGODÌO,"R$ 55,23",0,10,0,50
"2,3",3,3537,LISTRADO EM ALGODÌO,"R$ 55,23",0,10,0,50
"2,3",3,3539,XADREZ EM ALGODÌO,"R$ 55,23",0,10,0,50
"2,3",3,3545,CETIM LISTRADO,"R$ 59,74",0,10,0,50
"2,3",3,3549,XADREZ MAGNETADO,"R$ 45,57",0,10,0,50
"2,3",3,3551,LISO EM ALGODÌO,"R$ 55,23",0,10,0,50
"2,3",3,3553,XADREZ MAGNETADO,"R$ 55,23",0,10,0,50
"2,3",3,3604,JACQ. FLORAL,"R$ 98,60",0,10,0,50
"2,3",3,3606,JACQ. COM GEOMƒTRICA OVAL,"R$140,77",0,10,0,50
"2,3",3,3608,JACQ. COM GEOMƒTRICA OVAL,"R$140,77",0,10,0,50
"2,3",3,3610,JACQ. LISTRADO MULTICOLORIDO,"R$140,77",0,10,0,50
"2,3",3,3616,JACQ. COM FOLHAS,"R$ 88,34",0,10,0,50
"2,3",3,3619,JACQ GEOMƒTRICO OVAL,"R$ 32,00",0,10,0,50
"2,3",3,3621,JACQ GEOMƒTRICO OVAL,"R$88,18",0,10,0,50
"2,3",3,3625,JACQ. LISTRADO COM CHENILLE,"R$ 32,00",0,10,0,50
"2,3",3,3628,JACQ. LISO COMPOSE,"R$ 88,30",0,10,0,50
"2,3",3,3632,JACQ. LISO COMPOSE,"R$ 88,30",0,10,0,50
"2,3",3,3635,JACQ. QUADRICULADO,"R$ 88,30",0,10,0,50
"2,3",3,3637,JACQ. QUADRICULADO,"R$ 88,30",0,10,0,50
"2,3",3,3639,JACQ. QUADRICULADO,"R$ 88,30",0,10,0,50
"2,3",3,3651,GREGA EM JACQUARD DE CHENILLE,"R$167,47",0,10,0,50
"2,3",3,3653,GREGA EM JACQUARD DE CHENILLE,"R$167,47",0,10,0,50
"2,3",3,3660,JACQUARD FLORAL,"R$125,69",0,10,0,50
"2,3",3,3668,JACQUARD FLORAL,"R$ 99,22",0,10,0,50
"2,3",3,3676,JACQUAD FLORAL,"R$ 98,60",0,10,0,50
"2,3",3,3701,KILIN,"R$131,15",0,10,0,50
