markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,3",3,3635,JACQ. QUADRICULADO,"R$ 88,30",0,9,0,50
"2,3",3,3637,JACQ. QUADRICULADO,"R$ 88,30",0,9,0,50
"2,3",3,3639,JACQ. QUADRICULADO,"R$ 88,30",0,9,0,50
"2,3",3,3651,GREGA EM JACQUARD DE CHENILLE,"R$167,47",0,9,0,50
"2,3",3,3653,GREGA EM JACQUARD DE CHENILLE,"R$167,47",0,9,0,50
"2,3",3,3660,JACQUARD FLORAL,"R$125,69",0,9,0,50
"2,3",3,3668,JACQUARD FLORAL,"R$ 99,22",0,9,0,50
"2,3",3,3676,JACQUAD FLORAL,"R$ 98,60",0,9,0,50
"2,3",3,3701,KILIN,"R$131,15",0,9,0,50
"2,3",3,3703,KILIN,"R$131,15",0,9,0,50
"2,3",3,3705,KILIN,"R$131,15",0,9,0,50
"2,3",3,3759,JACQUARD C/ IKAT,"R$ 151,40",0,9,0,50
"2,3",3,3762,JACQUARD C/ CHENILLE MESCLA,"R$ 83,90",0,9,0,50
"2,3",3,3764,JACQUARD C/ CHENILLE MESCLA,"R$ 83,90",0,9,0,50
"2,3",3,3766,JACQUARD C/ CHENILLE MESCLA,"R$93,14",0,9,0,50
"2,3",3,3768,JACQUARD C/ CHENILLE MESCLA,"R$93,14",0,9,0,50
"2,3",3,3785,JACQUARD LISO,"R$ 67,83",0,9,0,50
"2,3",3,3787,JACQUARD LISO,"R$ 67,83",0,9,0,50
"2,3",3,3789,JACQUARD XADREZ,"R$119,70",0,9,0,50
"2,3",3,3791,JACQUARD XADREZ,"R$119,70",0,9,0,50
"2,3",3,3793,JACQUARD LISTRADO,"R$119,70",0,9,0,50
"2,3",3,3795,JACQUARD LISTRADO,"R$119,70",0,9,0,50
"2,3",3,3800,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3802,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3806,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3808,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3810,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3813,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3815,"MICRO SEDA C (3,00)","R$ 45,89",0,9,0,50
"2,3",3,3822,TELA MISTA LISTRADA,"R$ 84,53",0,9,0,50
"2,3",3,3824,TELA DE LINHO MISTA,"R$ 84,53",0,9,0,50
"2,3",3,3826,TELA DE LINHO MISTA,"R$ 84,53",0,9,0,50
"2,3",3,3828,TELA DE LINHO MISTA,"R$ 84,53",0,9,0,50
"2,3",3,3850,GAZE DE LINHA MISTA,"R$112,44",0,9,0,50
"2,3",3,3852,GAZE DE LINHA MISTA,"R$112,44",0,9,0,50
"2,3",3,3854,GAZE LISTRADA C/CORDONE,"R$114,03",0,9,0,50
"2,3",3,3856,LINHO MISTO LISTRADO,"R$116,55",0,9,0,50
"2,3",3,3860,POLIÉSTER MESCLA,"R$ 53,69",0,9,0,50
"2,3",3,3863,POLISEDA LISTRADA,"R$ 56,77",0,9,0,50
"2,3",3,3875,TELA LISTRADA C/ FIO FANTASIA,"R$151,16",0,9,0,50
"2,3",3,4170,ACRÍLICO ESTAMPADO FOLHAS,"R$ 88,64",0,9,0,50
"2,3",3,4178,ALGODÃO ESTAMPADO,"R$18,69",0,9,0,50
"2,3",3,4183,LINHO ESTAMPADO ESCRITO,"R$ 87,78",0,9,0,50
"2,3",3,4197,PALHA DE LINHO IMPERMEABILIZAD,"R$ 86,00",0,9,0,50
"2,3",3,4301,CHENILLE LISO IMPERMEABILIZADO,"R$ 83,69",0,9,0,50
"2,3",3,4304,CHENILLE LISO IMPERMEABILIZADO,"R$ 82,53",0,9,0,50
"2,3",3,4308,CHENILLE LISO IMPERMEABILIZADO,"R$ 82,53",0,9,0,50
"2,3",3,4312,ALGODÃO ESTAMPADO,"R$ 32,00",0,9,0,50
"2,3",3,4317,LINHO ESTAMPADO,"R$ 87,78",0,9,0,50
"2,3",3,4321,LINHO ESTAMPADO,"R$ 87,78",0,9,0,50
"2,3",3,4333,LINHO ESTAMPADO,"R$ 87,78",0,9,0,50
"2,3",3,4344,LINHO LISO,"R$ 64,83",0,9,0,50
"2,3",3,4346,LINHO LISO,"R$ 64,83",0,9,0,50
"2,3",3,4351,TECIDO LISTRADO AQUATEC,"R$ 49,35",0,9,0,50
"2,3",3,4371,LINHO FLORAL,"R$ 95,26",0,9,0,50
"2,3",3,4374,LINHO LISTRADO,"R$ 95,26",0,9,0,50
"2,3",3,4379,LINHO BICOLOR LISTRADA,"R$ 90,30",0,9,0,50
"2,3",3,4400,CHENILLE LISO,"R$114,66",0,9,0,50
"2,3",3,4409,SEDA FLORAL,"R$ 32,00",0,9,0,50
"2,3",3,4420,LINHO ESTAMPADO,"R$ 104,52",0,9,0,50
"2,3",3,4424,LINHO ESTAMPADO,"R$ 96,60",0,9,0,50
"2,3",3,4443,LINHO FLORAL,"R$ 90,30",0,9,0,50
"2,3",3,4445,ACRÍLICO C/ FOLHAGEM,"R$ 95,26",0,9,0,50
"2,3",3,4447,ACRÍLICO C/ FOLHAGEM,"R$ 95,26",0,9,0,50
"2,3",3,4468,ACRÍLICO ESTAMPADO,"R$113,50",0,9,0,50
"2,3",3,4475,TECIDO ALGODÃO ESTAMPADO,"R$ 74,86",0,9,0,50
"2,3",3,4486,TECIDO ALGODÃO ESTAMPADO,"R$ 85,89",0,9,0,50
"2,3",3,4511,CHENILLE SEDOSO LISO OURO,"R$109,94",0,9,0,50
"2,3",3,4518,CHENILLE SEDOSO FLORAL PRETO,"R$144,61",0,9,0,50
"2,3",3,4525,CHENILLE EST/ONÇA,"R$ 54,00",0,9,0,50
"2,3",3,4527,CASHEMIR VERDE,"R$90,10",0,9,0,50
"2,3",3,4533,LINHO FLORAL,"R$90,10",0,9,0,50
"2,3",3,4546,TELA PESADA FLORAL,"R$ 59,95",0,9,0,50
"2,3",3,4550,ACRÍLICO LISTRADO,"R$ 88,41",0,9,0,50
"2,3",3,4600,TUALY,"R$31,39",0,9,0,50
"2,3",3,4604,LISTR EM ALG,"R$31,39",0,9,0,50
"2,3",3,4607,LISOEMALG,"R$ 27,62",0,9,0,50
"2,3",3,4623,ORGANZA ESTAMPADA,"R$ 57,86",0,9,0,50
"2,3",3,4628,LINHO ESTAMPADO,"R$ 94,00",0,9,0,50
"2,3",3,4630,LINHO ESTAMPADO,"R$ 94,00",0,9,0,50
"2,3",3,4634,TAFETÁ ESTAMPADO,"R$ 75,50",0,9,0,50
"2,3",3,4651,LINHO FLORAL,"R$ 92,82",0,9,0,50
"2,3",3,4664,ALGODÃO ESTAMPADO,"R$ 53,45",0,9,0,50
"2,3",3,4667,ESTMPADO EM ALGODÃO,"R$ 53,45",0,9,0,50
"2,3",3,4700,JACQUARD DE CHENILLE FLORAL,"R$91,29",0,9,0,50
"2,3",3,4702,JACQUARD DE CHENILLE LISO,"R$ 62,89",0,9,0,50
"2,3",3,4705,JACQUARD C/ ONDAS,"R$ 90,93",0,9,0,50
"2,3",3,4707,JACQUARD C/ CARACOL,"R$ 90,93",0,9,0,50
"2,3",3,4710,JACQUARD DE MEDALHÃO,"R$ 32,00",0,9,0,50
"2,3",3,4712,RÚSTICO LISTRADO,"R$ 32,00",0,9,0,50
"2,3",3,4717,JACQUARD DE CHENILLE LISTRADO,"R$ 65,94",0,9,0,50
"2,3",3,4719,JACQUARD DE CHENILLE LISTRADO,"R$ 65,94",0,9,0,50
"2,3",3,4721,JACQUARD DE CHENILLE LISTRADO,"R$47,14",0,9,0,50
"2,3",3,4730,SEDA SINTÉTICA LISTRADA,"R$101,95",0,9,0,50
"2,3",3,4732,SEDA SINTÉTICA FLORAL,"R$114,03",0,9,0,50
"2,3",3,4734,SEDA SINTÉTICA FLORAL,"R$ 32,00",0,9,0,50
"2,3",3,4736,LINHO ESTAMPADO FLORAL,"R$142,06",0,9,0,50
"2,3",3,4738,LINHO ESTAMPADO FLORAL,"R$142,06",0,9,0,50
"2,3",3,4740,LINHO ESTAMPADO LISTRADO,"R$142,06",0,9,0,50
"2,3",3,4742,LINHO ESTAMPADO LISTRADO,"R$127,36",0,9,0,50
"2,3",3,4744,LINHO ESTAMPADO ARABESCO,"R$127,36",0,9,0,50
"2,3",3,4746,LINHO ESTAMPADO ARABESCO,"R$127,36",0,9,0,50
"2,3",3,4780,ACQUABLOCKLISO,"R$ 66,89",0,9,0,50
"2,3",3,4782,ACQUABLOCKLISO,"R$ 66,89",0,9,0,50
"2,3",3,4784,ACQUABLOCKFLORAL,"R$ 66,89",0,9,0,50
"2,3",3,4786,ACQUABLOCK LISTRADO,"R$ 66,89",0,9,0,50
"2,3",3,4788,ACQUABLOCK TROPICAL,"R$ 66,89",0,9,0,50
"2,3",3,4790,ACQUABLOCKFLORAL,"R$ 66,89",0,9,0,50
"2,3",3,4792,ACQUABLOCK C/ ESCRIAS,"R$ 66,89",0,9,0,50
"2,3",3,4794,ACQUABLOCK GEOMÉTRICO,"R$ 66,89",0,9,0,50
"2,3",3,4796,ACQUABLOCKFLORAL,"R$ 66,89",0,9,0,50
"2,3",3,4822,TELA PESADA LISTRADA,"R$117,60",0,9,0,50
"2,3",3,4827,TELA PESADA FLORAL,"R$128,62",0,9,0,50
"2,3",3,4829,TELA PESADA FLORAL,"R$128,62",0,9,0,50
"2,3",3,4831,LINHO ESTAMPADO IKAT,"R$124,16",0,9,0,50
"2,3",3,4833,LINHO ESTAMPADO C/COQUEIROS,"R$ 124,32",0,9,0,50
"2,3",3,4852,JACQUARD 100% ACRÍLICO,"R$156,66",0,9,0,50
"2,3",3,4854,JACQUARD 100% ACRÍLICO,"R$156,66",0,9,0,50
"2,3",3,4856,JACQUARD 100% ACRÍLICO,"R$156,66",0,9,0,50
