markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,30",3,3771,JACQUARD MULTICOLORIDO,"R$ 90,00",0,10,0,40
"2,30",3,3773,JACQUARD MULTICOLORIDO,"R$112,80",0,10,0,40
"2,30",3,3775,JACQUARD MULTICOLORIDO,"R$112,80",0,10,0,40
"2,30",3,3777,JACQUARD MULTICOLORIDO,"R$112,80",0,10,0,40
"2,30",3,3779,JACQUARD MULTICOLORIDO,"R$112,80",0,10,0,40
"2,30",3,3781,JACQUARD MULTICOLORIDO,"R$112,80",0,10,0,40
"2,30",3,3829,TELA DE LINHO C FIO FANTASIA,"R$ 84,53",0,10,0,40
"2,30",3,3831,TELA DE LINHO LISTRADA,"R$ 89,68",0,10,0,40
"2,30",3,3841,LINHO MISTO LISTRADO,"R$ 98,04",0,10,0,40
"2,30",3,3843,GAZE DE LINHO MISTA,"R$ 83,56",0,10,0,40
"2,30",3,3847,GAZE LISTRADA,"R$120,35",0,10,0,40
"2,30",3,3849,GAZE LISTRADA,"R$120,35",0,10,0,40
"2,30",3,3859,GAZE DE LINHO MISTA,"R$101,92",0,10,0,40
"2,30",3,3864,POLISEDA LISTRADA,"R$ 56,77",0,10,0,40
"2,30",3,3866,POLISEDA LISTRADA,"R$ 56,77",0,10,0,40
"2,30",3,3868,POLISEDA LISA,"R$ 69,08",0,10,0,40
"2,30",3,3870,VOIL TRAMADO,"R$ 41,04",0,10,0,40
"2,30",3,3872,ORGANZA LISTRADA,"R$ 62,59",0,10,0,40
"2,30",3,3876,TELA PESADA P/CORTINA,"R$175,72",0,10,0,40
"2,30",3,3881,LINHO BORDADO ASPIRAL,"R$321,09",0,10,0,40
"2,30",3,3883,ORGANZA BORDADO DE ARVORES,"R$ 404,25",0,10,0,40
"2,30",3,3885,DEVORE GEOMÉTRICO,"R$ 99,37",0,10,0,40
"2,30",3,3887,DEVORE GEOMÉTRICO,"R$107,02",0,10,0,40
"2,30",3,3891,"GAZE DE LINHO NATURAL(LG.3,00)","R$182,40",0,10,0,40
"2,30",3,3893,"GAZE DE LINHO NATURAL(LG.3,00)","R$160,97",0,10,0,40
"2,30",3,3901,JACQUARD GEOMÉTRICO,"R$ 98,60",0,10,0,40
"2,30",3,3903,JACQUARD MULTICOLORIDO,"R$150,57",0,10,0,40
"2,30",3,3905,JACQUARD MULTICOLORIDO,"R$150,57",0,10,0,40
"2,30",3,3907,JACQUARD MEDALHÃO C/ LINHO,"R$120,56",0,10,0,40
"2,30",3,3909,JACQUARD MEDALHÃO C/ LINHO,"R$120,56",0,10,0,40
"2,30",3,3911,JACQUARD CHEVRON C/ LINHO,"R$120,56",0,10,0,40
"2,30",3,3913,JACQUARD CHEVRON C/ LINHO,"R$120,56",0,10,0,40
"2,30",3,3915,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3917,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3919,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3921,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3923,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3925,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3927,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3929,JACQUARD MATELASSÊ,"R$116,45",0,10,0,40
"2,30",3,3931,JACQUARD ÉTINICO,"R$157,50",0,10,0,40
"2,30",3,3940,GOBELEM C/ARARAS,"R$ 224,20",0,10,0,40
"2,30",3,3942,GOBELEM VITORIA REGIA,"R$ 224,20",0,10,0,40
"2,30",3,4107,ACRÍLICO LISO,"R$ 74,40",0,10,0,40
"2,30",3,4167,LINHO LISO FLAME,"R$ 65,66",0,10,0,40
"2,30",3,4551,ACRÍLICO LISTRADO,"R$ 84,21",0,10,0,40
"2,30",3,4553,ACRÍLICO COM BOLAS,"R$ 84,21",0,10,0,40
"2,30",3,4186,LINHO ESTAMPADO LISTRADO,"R$ 94,84",0,10,0,40
"2,30",3,4188,LINHO ESTAMPADO BOUQUET,"R$ 90,30",0,10,0,40
"2,30",3,4191,LINHO ESTAMPADO C/ LISTRAS,"R$ 90,30",0,10,0,40
"2,30",3,4193,LINHO ESTAMPADO C/ LISTRAS,"R$ 90,30",0,10,0,40
"2,30",3,4360,PATCHWORK,"R$ 80,70",0,10,0,40
"2,30",3,4362,COMPOSE FLORAL(ROSA),"R$ 76,97",0,10,0,40
"2,30",3,4364,COMPOSE XADREZ,"R$ 65,31",0,10,0,40
"2,30",3,4370,LINHO ESTAMPADO,"R$ 95,26",0,10,0,40
"2,30",3,4375,LINHO FLORAL,"R$106,47",0,10,0,40
"2,30",3,4430,ALGODÃO C/ BOLINHAS,"R$ 70,22",0,10,0,40
"2,30",3,4432,ALGODÃO C/ BOLINHAS,"R$ 70,22",0,10,0,40
"2,30",3,4437,ALGODÃO LISTRADO,"R$ 70,22",0,10,0,40
"2,30",3,4439,ALGODÃO LISTRADO,"R$ 70,22",0,10,0,40
"2,30",3,4441,ALGODÃO XADREZ,"R$ 70,22",0,10,0,40
"2,30",3,4449,ACRÍLICO LISO,"R$74,13",0,10,0,40
"2,30",3,4451,ACRÍLICO LISO,"R$74,13",0,10,0,40
"2,30",3,4456,ACRÍLICO ESTAMPADO,"R$ 88,41",0,10,0,40
"2,30",3,4458,ACRÍLICO ESTAMPADO,"R$ 88,41",0,10,0,40
"2,30",3,4460,acrílico estampado,"R$ 88,64",0,10,0,40
"2,30",3,4462,acrílico estampado,"R$ 88,64",0,10,0,40
"2,30",3,4464,acrílico estampado,"R$ 88,42",0,10,0,40
"2,30",3,4469,acrílico estampado,"R$ 88,64",0,10,0,40
"2,30",3,4478,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,30",3,4480,TECIDO ALGODÃO ESTAMPADO,"R$ 70,22",0,10,0,40
"2,30",3,4482,TECIDO ALGODÃO LISO,"R$ 47,27",0,10,0,40
"2,30",3,4484,TECIDO ALGODÃO LISO,"R$ 47,27",0,10,0,40
